Date,Open,High,Low,Close,Adj Close,Volume,Day
6/9/2014,92.839996,92.980003,92.5,92.75,85.80632,23399500,178
6/10/2014,92.669998,92.959999,92.559998,92.910004,85.954361,20626000,179
6/11/2014,92.589996,93.019997,92.5,92.889999,85.935829,22878200,180
6/12/2014,92.690002,92.790001,91.730003,92.050003,85.158745,35275900,181
6/13/2014,92.449997,92.550003,91.919998,92.32,85.408524,39447100,182
6/16/2014,92.160004,92.669998,91.959999,92.400002,85.482529,25212300,183
6/17/2014,92.330002,92.699997,92.18,92.449997,85.528793,19977900,184
6/18/2014,92.540001,93.099998,91.980003,92.970001,86.009865,34514000,185
6/19/2014,93.110001,93.169998,92.489998,92.910004,85.954361,38422200,186
6/20/2014,92.699997,92.870003,92.529999,92.769997,86.05545,25897500,187
6/23/2014,92.760002,92.82,92.510002,92.790001,86.074013,20837900,188
6/24/2014,92.779999,93.57,92.43,92.699997,85.990524,31945800,189
6/25/2014,92.489998,93.449997,92.480003,93.290001,86.537827,32818600,190
6/26/2014,93.349998,93.360001,92.620003,93.339996,86.584221,22563900,191
6/27/2014,93.220001,93.769997,93.190002,93.75,86.964523,22877800,192
6/30/2014,93.730003,94.139999,93.669998,93.910004,87.112968,19751900,193
7/1/2014,94.239998,95.190002,94.199997,94.940002,88.068398,31862500,194
7/2/2014,95,95.239998,94.910004,95.099998,88.21682,18777300,195
7/3/2014,95.410004,95.699997,95.150002,95.699997,88.773376,15291700,196
7/7/2014,95.589996,95.709999,95.230003,95.410004,88.504387,23266400,197
7/8/2014,95.230003,95.300003,93.870003,94.260002,87.437622,40612400,198
7/9/2014,94.510002,95.07,94.239998,94.959999,88.08696,29919000,199
7/10/2014,93.739998,95.050003,93.629997,94.660004,87.80867,44245300,200
7/11/2014,94.900002,95.269997,94.610001,95.269997,88.374512,19566300,201
7/14/2014,95.699997,96.059998,95.540001,95.839996,88.903259,19579000,202
7/15/2014,95.989998,96.129997,94.830002,95.510002,88.597153,39467500,203
7/16/2014,96.199997,96.300003,95.790001,95.889999,88.949631,22052600,204
7/17/2014,95.629997,95.970001,94.32,94.620003,87.771576,43111500,205
7/18/2014,95.110001,96.169998,95,96.120003,89.163017,36682200,206
7/21/2014,95.919998,96.160004,95.550003,96,89.051697,29750700,207
7/22/2014,96.449997,96.760002,96.349998,96.610001,89.617523,25770400,208
7/23/2014,96.949997,97.339996,96.769997,97.230003,90.192673,28947500,209
7/24/2014,97.400002,97.510002,96.980003,97.120003,90.090622,24707200,210
7/25/2014,96.620003,96.870003,96.230003,96.739998,89.738121,29898900,211
7/28/2014,96.839996,97.019997,96.019997,96.769997,89.765945,25603400,212
7/29/2014,96.980003,97.199997,96.519997,96.599998,89.608261,27022200,213
7/30/2014,97.139999,97.32,96.599998,96.980003,89.96077,35348500,214
7/31/2014,96.18,96.339996,94.879997,95.019997,88.142616,50047900,215
8/1/2014,94.82,95.339996,94.040001,94.669998,87.817917,60708000,216
8/4/2014,94.870003,95.690002,94.519997,95.32,88.420891,33230500,217
8/5/2014,94.940002,95.209999,94.150002,94.589996,87.743729,50331100,218
8/6/2014,94,95.110001,93.919998,94.519997,87.67878,34431900,219
8/7/2014,94.959999,95.139999,93.889999,94.220001,87.400528,33274700,220
8/8/2014,94.370003,95.010002,93.970001,94.900002,88.031288,40236900,221
8/11/2014,95.269997,95.760002,95.199997,95.459999,88.550766,28277500,222
8/12/2014,95.360001,95.669998,94.93,95.419998,88.513634,28152300,223
8/13/2014,95.809998,96.470001,95.760002,96.43,89.450584,27996500,224
8/14/2014,96.559998,96.949997,96.43,96.93,89.91436,25006600,225
8/15/2014,97.489998,97.629997,96.480003,97.400002,90.350365,55205500,226
8/18/2014,97.910004,98.239998,97.769997,98.150002,91.046082,38938300,227
8/19/2014,98.379997,98.760002,98.32,98.699997,91.556259,21363400,228
8/20/2014,98.620003,98.900002,98.529999,98.699997,91.556259,23435600,229
8/21/2014,98.75,98.949997,98.599998,98.900002,91.741768,19339500,230
8/22/2014,98.940002,99.25,98.720001,99.050003,91.88092,24692000,231
8/25/2014,99.519997,99.68,99.160004,99.400002,92.205597,24124700,232
8/26/2014,99.550003,99.610001,99.269997,99.5,92.29837,20100400,233
8/27/2014,99.529999,99.639999,99.309998,99.519997,92.316895,15589100,234
8/28/2014,99.18,99.529999,99.080002,99.410004,92.214851,23563900,235
8/29/2014,99.629997,99.910004,99.269997,99.779999,92.558075,17906300,236
9/2/2014,100.019997,100.099998,99.660004,100.07,92.827095,18326800,237
9/3/2014,100.339996,100.339996,99.300003,99.480003,92.2798,25950700,238
9/4/2014,99.709999,100.220001,99.139999,99.389999,92.196304,24663500,239
9/5/2014,99.540001,99.949997,99.029999,99.889999,92.660133,30798200,240
9/8/2014,99.919998,100.330002,99.620003,100.080002,92.83638,25571300,241
9/9/2014,100.089996,100.459999,99.059998,99.25,92.066444,36449200,242
9/10/2014,99.379997,100.110001,99.099998,100.07,92.827095,31080100,243
9/11/2014,99.639999,100.040001,99.239998,99.989998,92.752892,28691900,244
9/12/2014,99.900002,99.93,99.169998,99.480003,92.2798,30444400,245
9/15/2014,99.589996,99.599998,98.220001,98.519997,91.38929,32972200,246
9/16/2014,98.150002,99.57,98.050003,99.379997,92.187035,38166900,247
9/17/2014,99.360001,100,98.93,99.529999,92.326195,37196500,248
9/18/2014,99.839996,100.290001,99.730003,100.279999,93.021904,30196700,249
9/19/2014,100.459999,100.559998,99.580002,99.980003,92.964272,46918000,250
9/22/2014,99.739998,99.75,98.620003,99.050003,92.099495,48658000,251
9/23/2014,98.650002,99.220001,98.580002,98.779999,91.848457,33989600,252
9/24/2014,98.879997,99.889999,98.540001,99.839996,92.834068,35959000,253
9/25/2014,99.519997,99.650002,97.699997,97.739998,90.881409,68642500,254
9/26/2014,98.059998,98.959999,97.889999,98.779999,91.848457,56106200,255
9/29/2014,97.800003,98.919998,97.75,98.650002,91.727577,33342700,256
9/30/2014,98.919998,99.300003,98.32,98.790001,91.857758,41834300,257
10/1/2014,98.510002,98.610001,96.900002,97.209999,90.388626,58164900,258
10/2/2014,97.169998,97.510002,95.970001,97.209999,90.388626,54501300,259
10/3/2014,97.779999,98.57,97.440002,98.169998,91.281258,41627800,260
10/6/2014,98.480003,98.720001,97.660004,97.959999,91.085983,36038700,261
10/7/2014,97.5,97.779999,96.559998,96.57,89.793526,45154000,262
10/8/2014,96.620003,98.760002,96.059998,98.449997,91.541618,64931600,263
10/9/2014,98.32,98.57,96.709999,96.860001,90.063179,62497100,264
10/10/2014,96.290001,96.830002,94.419998,94.440002,87.812988,77579400,265
10/13/2014,94.269997,94.989998,92.879997,92.959999,86.436836,80835900,266
10/14/2014,93.540001,94.169998,92.709999,92.970001,86.446144,71814500,267
10/15/2014,91.57,92.760002,90.239998,92.370003,85.888252,108847800,268
10/16/2014,90.419998,92.580002,90.389999,91.790001,85.348938,93165800,269
10/17/2014,93,93.889999,92.459999,93,86.474052,69546700,270
10/20/2014,92.989998,94.470001,92.800003,94.389999,87.766533,41479300,271
10/21/2014,95.559998,96.870003,95.32,96.870003,90.072487,53609800,272
10/22/2014,97.169998,97.300003,96.309998,96.370003,89.607582,39178000,273
10/23/2014,97.339996,98.360001,97.169998,97.82,90.955826,48123800,274
10/24/2014,98.029999,98.690002,97.639999,98.620003,91.699692,43157600,275
10/27/2014,98.43,98.870003,98.019997,98.690002,91.764778,29545700,276
10/28/2014,99.150002,100.199997,99.080002,100.18,93.15023,34495100,277
10/29/2014,99.849998,100.120003,99.099998,99.809998,92.806183,40552800,278
10/30/2014,99.360001,100.260002,99.139999,100.019997,93.001465,35935800,279
10/31/2014,101.68,101.75,101.07,101.400002,94.284599,54254100,280
11/3/2014,101.580002,101.970001,101.43,101.699997,94.56356,33481000,281
11/4/2014,101.379997,101.620003,100.669998,101.360001,94.247398,22773300,282
11/5/2014,102.029999,102.029999,101.019997,101.370003,94.256699,25818600,283
11/6/2014,101.360001,101.720001,100.919998,101.690002,94.55426,24671900,284
11/7/2014,101.870003,101.910004,101.07,101.599998,94.470589,20931700,285
11/10/2014,101.650002,102.089996,101.379997,101.959999,94.805313,20360000,286
11/11/2014,101.980003,102.279999,101.699997,102.279999,95.102837,15454000,287
11/12/2014,101.870003,102.57,101.870003,102.459999,95.27021,22050300,288
11/13/2014,102.650002,103.279999,102.419998,102.900002,95.679337,28027800,289
11/14/2014,102.870003,103.220001,102.529999,103.220001,95.976898,19251300,290
11/17/2014,102.980003,103.209999,102.419998,102.910004,95.688652,23361600,291
11/18/2014,103,103.82,102.989998,103.68,96.404625,26336800,292
11/19/2014,103.57,103.57,102.730003,103.209999,95.967598,23760200,293
11/20/2014,102.769997,103.760002,102.690002,103.669998,96.395294,22874000,294
11/21/2014,104.589996,104.690002,103.540001,103.870003,96.581284,34049100,295
11/24/2014,104.150002,104.730003,104.059998,104.68,97.334465,17928300,296
11/25/2014,104.839996,105.150002,104.57,104.839996,97.483208,17526000,297
11/26/2014,104.940002,105.580002,104.830002,105.519997,98.115479,18973800,298
11/28/2014,105.800003,106.25,105.730003,106.010002,98.571152,17360400,299
12/1/2014,105.720001,105.919998,104.419998,104.809998,97.455315,35969500,300
12/2/2014,104.919998,105.419998,104.699997,105.230003,97.845856,26031300,301
12/3/2014,105.389999,105.57,104.760002,105.419998,98.022522,32974300,302
12/4/2014,105.32,105.779999,104.93,105.370003,97.976028,31008800,303
12/5/2014,105.540001,105.699997,105.150002,105.379997,97.985321,25622200,304
12/8/2014,105.110001,105.57,104.080002,104.629997,97.287979,32685800,305
12/9/2014,103.410004,105.040001,103.040001,104.959999,97.594795,46035100,306
12/10/2014,104.769997,105.029999,103.120003,103.309998,96.060555,39330100,307
12/11/2014,103.610001,105.040001,103.589996,103.800003,96.516212,47576000,308
12/12/2014,102.809998,103.989998,102.660004,102.669998,95.465515,46889400,309
12/15/2014,103.199997,103.580002,101.32,101.610001,94.479866,52968400,310
12/16/2014,100.970001,102.470001,99.959999,99.980003,92.964272,65348600,311
12/17/2014,100.050003,102.089996,99.919998,101.800003,94.65654,79715300,312
12/18/2014,103.260002,104.260002,102.980003,104.25,96.934616,49840900,313
12/19/2014,103.970001,104.739998,103.709999,104.32,97.36113,51419900,314
12/22/2014,104.150002,104.610001,104.099998,104.580002,97.603775,33869200,315
12/23/2014,104.959999,104.970001,104.089996,104.209999,97.258469,30156900,316
12/24/2014,104.339996,104.699997,104.269997,104.300003,97.342468,14291300,317
12/26/2014,104.599998,105.260002,104.57,105.040001,98.033096,13924300,318
12/29/2014,104.940002,105.25,104.879997,105.019997,98.014435,17073800,319
12/30/2014,104.720001,104.959999,104.18,104.32,97.36113,18604000,320
12/31/2014,104.5,104.910004,103.099998,103.25,96.362503,24367100,321
1/2/2015,103.760002,104.199997,102.440002,102.940002,96.073181,31314600,322
1/5/2015,102.489998,102.610001,101.139999,101.43,94.66394,36521300,323
1/6/2015,101.580002,101.75,99.620003,100.07,93.394638,66205500,324
1/7/2015,100.730003,101.599998,100.489998,101.360001,94.598564,37577400,325
1/8/2015,102.220001,103.5,102.110001,103.300003,96.409172,40212600,326
1/9/2015,103.620003,103.650002,102.019997,102.620003,95.774529,41410100,327
1/12/2015,102.82,102.93,101.290001,101.550003,94.775902,34129800,328
1/13/2015,102.540001,103.620003,100.699997,101.519997,94.747902,56162300,329
1/14/2015,100.5,101.480003,100.07,100.959999,94.225258,51354200,330
1/15/2015,101.43,101.589996,99.529999,99.650002,93.002647,51005400,331
1/16/2015,99.519997,100.949997,99.360001,100.82,94.094612,35362200,332
1/20/2015,101.43,101.879997,100.290001,101.620003,94.841232,30964100,333
1/21/2015,101.32,102.620003,100.959999,102.139999,95.326546,40128800,334
1/22/2015,102.540001,104.139999,101.639999,104.029999,97.090469,40887200,335
1/23/2015,104.019997,104.580002,103.720001,104.260002,97.305122,34783000,336
1/26/2015,104.139999,104.330002,103.610001,104.139999,97.19313,19960900,337
1/27/2015,102.5,102.559998,101.099998,101.440002,94.673248,45253200,338
1/28/2015,103.07,103.18,100.900002,100.919998,94.187935,43591700,339
1/29/2015,100.839996,102.080002,99.959999,101.889999,95.093224,46539700,340
1/30/2015,101.800003,102.580002,100.959999,101.099998,94.355942,42927600,341
2/2/2015,101.330002,102.07,99.75,101.980003,95.177223,43624700,342
2/3/2015,102.349998,103.029999,101.68,102.959999,96.091858,30750400,343
2/4/2015,102.540001,103.550003,102.309998,102.870003,96.007866,34073200,344
2/5/2015,103.129997,103.830002,102.870003,103.760002,96.838501,23605500,345
2/6/2015,103.919998,104.169998,102.760002,103.129997,96.250496,34169300,346
2/9/2015,102.730003,103.290001,102.550003,102.800003,95.94252,22604700,347
2/10/2015,103.370003,104.540001,103.209999,104.400002,97.435791,23686500,348
2/11/2015,104.519997,105.019997,104.32,104.779999,97.790443,20303600,349
2/12/2015,105.459999,106.040001,105.300003,106,98.929054,22520300,350
2/13/2015,106.300003,106.93,106.099998,106.910004,99.778381,29030200,351
2/17/2015,106.910004,107.080002,106.639999,107.010002,99.871681,17675300,352
2/18/2015,106.879997,107.220001,106.739998,107.160004,100.011703,15149600,353
2/19/2015,107.089996,107.760002,107.059998,107.690002,100.506332,19828100,354
2/20/2015,107.620003,108.470001,107.279999,108.410004,101.178284,28336700,355
2/23/2015,108.349998,108.550003,108.110001,108.519997,101.280952,17868000,356
2/24/2015,108.379997,108.730003,108.050003,108.599998,101.355621,19745000,357
2/25/2015,108.440002,108.860001,108.089996,108.330002,101.103638,19472300,358
2/26/2015,108.440002,108.940002,108.139999,108.879997,101.616928,22255500,359
2/27/2015,108.839996,108.910004,108.230003,108.400002,101.168961,27757600,360
3/2/2015,108.610001,109.419998,108.589996,109.379997,102.083603,22988600,361
3/3/2015,109.050003,109.160004,108.18,108.870003,101.607613,20788900,362
3/4/2015,108.510002,108.669998,107.860001,108.449997,101.215622,21007400,363
3/5/2015,108.730003,108.970001,108.190002,108.639999,101.392967,15381000,364
3/6/2015,108.5,108.709999,107.139999,107.410004,100.24501,30990400,365
3/9/2015,107.629997,107.989998,107.190002,107.720001,100.534332,26237100,366
3/10/2015,106.949997,106.980003,105.720001,105.720001,98.667747,34234500,367
3/11/2015,105.879997,106.010002,105.07,105.110001,98.098419,25459700,368
3/12/2015,105.029999,105.919998,104.959999,105.800003,98.742409,21473200,369
3/13/2015,105.699997,106.120003,104.68,105.339996,98.31308,42021100,370
3/16/2015,105.730003,106.739998,105.620003,106.699997,99.58239,25674100,371
3/17/2015,106.410004,107.040001,106.160004,106.870003,99.741035,19603800,372
3/18/2015,106.580002,108.410004,106.029999,107.919998,100.720985,40622200,373
3/19/2015,108.029999,108.379997,107.870003,108.080002,100.870316,31314000,374
3/20/2015,108.720001,109.07,108.510002,108.529999,101.523239,31761400,375
3/23/2015,108.470001,108.769997,108.279999,108.32,101.326813,17268500,376
3/24/2015,108.309998,108.809998,107.910004,107.93,100.96199,22445300,377
3/25/2015,108.099998,108.199997,105.419998,105.459999,98.651451,41581400,378
3/26/2015,104.589996,105.699997,104.239998,105.099998,98.314697,47846300,379
3/27/2015,105.080002,105.769997,104.919998,105.519997,98.707573,33878400,380
3/30/2015,106.160004,106.82,106.160004,106.730003,99.83947,30570200,381
3/31/2015,106.43,106.650002,105.57,105.599998,98.782417,30488100,382
4/1/2015,105.599998,105.620003,104.370003,105.050003,98.267914,32970500,383
4/2/2015,105.150002,105.459999,104.779999,105.120003,98.333412,19164200,384
4/6/2015,104.5,106.269997,104.339996,105.980003,99.137886,24451100,385
4/7/2015,105.919998,106.699997,105.800003,105.800003,98.969482,19379400,386
4/8/2015,105.839996,106.790001,105.830002,106.639999,99.755287,25866900,387
4/9/2015,106.589996,107.349998,106.230003,107.309998,100.382019,23114700,388
4/10/2015,107.269997,107.760002,107.029999,107.75,100.79361,17164300,389
4/13/2015,107.830002,108.379997,107.360001,107.480003,100.541046,17783500,390
4/14/2015,107.370003,107.68,106.559998,107.169998,100.25103,23755700,391
4/15/2015,107.449997,108.07,107.32,107.839996,100.877792,21128600,392
4/16/2015,107.550003,107.879997,107.400002,107.690002,100.737488,16195300,393
4/17/2015,106.660004,106.949997,105.550003,106.010002,99.165947,46514000,394
4/20/2015,106.540001,107.790001,106.5,107.599998,100.653275,28945900,395
4/21/2015,108.220001,108.410004,107.93,108.059998,101.083603,22759800,396
4/22/2015,108.339996,108.830002,107.639999,108.650002,101.635513,21429200,397
4/23/2015,108.279999,109.550003,108.260002,109.059998,102.019043,29473200,398
4/24/2015,110.209999,110.690002,110.029999,110.540001,103.403511,32508100,399
4/27/2015,110.949997,111.160004,110.019997,110.260002,103.141563,31121300,400
4/28/2015,110.339996,110.550003,109.110001,110.040001,102.935783,36849200,401
4/29/2015,109.43,110.07,108.75,109.349998,102.290314,34043900,402
4/30/2015,108.730003,109.169998,107.059998,107.629997,100.681343,44080500,403
5/1/2015,108.050003,109.120003,108.029999,109.050003,102.009689,32874300,404
5/4/2015,109.400002,109.910004,109.169998,109.230003,102.178047,23507300,405
5/5/2015,108.800003,109,107.400002,107.449997,100.512978,47843300,406
5/6/2015,107.639999,107.949997,106,106.709999,99.820747,42687200,407
5/7/2015,106.68,107.650002,106.599998,107.349998,100.419449,29335800,408
5/8/2015,108.459999,108.919998,108.300003,108.690002,101.672928,33023300,409
5/11/2015,108.760002,108.980003,108.190002,108.269997,101.280052,19679300,410
5/12/2015,107.629997,108.330002,106.800003,107.779999,100.821663,33665000,411
5/13/2015,108.25,108.809998,107.839996,108,101.027458,20738400,412
5/14/2015,108.879997,109.669998,108.480003,109.580002,102.50547,23904200,413
5/15/2015,109.860001,110.010002,109.309998,109.580002,102.50547,23937400,414
5/18/2015,109.400002,110.279999,109.32,110.059998,102.954453,17631100,415
5/19/2015,110.18,110.349998,109.760002,109.940002,102.842224,14212900,416
5/20/2015,110.019997,110.669998,109.43,110.010002,102.907707,21131900,417
5/21/2015,109.82,110.730003,109.660004,110.580002,103.440903,16771800,418
5/22/2015,110.449997,110.870003,110.379997,110.470001,103.338005,13543800,419
5/26/2015,110.230003,110.379997,108.760002,109.199997,102.150009,25488400,420
5/27/2015,109.529999,111.080002,109.290001,110.959999,103.796356,30572700,421
5/28/2015,110.75,111.010002,110.370003,110.709999,103.562523,17302400,422
5/29/2015,110.639999,110.790001,109.790001,110.050003,102.945107,30383000,423
6/1/2015,110.639999,110.720001,109.519997,110.419998,103.291245,24570200,424
6/2/2015,110.010002,110.610001,109.470001,110.07,102.963852,19449600,425
6/3/2015,110.57,110.809998,110.129997,110.400002,103.272552,20507200,426
6/4/2015,109.779999,110.480003,109.209999,109.559998,102.486763,31374600,427
6/5/2015,109.43,109.690002,108.629997,109.300003,102.243538,22641700,428
6/8/2015,109.25,109.330002,107.970001,108.190002,101.205238,24549200,429
6/9/2015,107.93,108.400002,107.199997,108.010002,101.036827,27554600,430
6/10/2015,108.379997,109.809998,108.260002,109.489998,102.421272,30297900,431
6/11/2015,109.860001,110.150002,109.459999,109.650002,102.570969,17593500,432
6/12/2015,109.07,109.300003,108.599998,108.75,101.72905,27201800,433
6/15/2015,107.940002,108.379997,107.309998,108.209999,101.223915,31238800,434
6/16/2015,108.099998,108.980003,108.050003,108.800003,101.77581,16456900,435
6/17/2015,108.980003,109.449997,108.43,109.099998,102.056442,23296700,436
6/18/2015,109.5,110.879997,109.440002,110.690002,103.5438,43032400,437
6/19/2015,110.489998,110.580002,109.809998,109.889999,103.03186,27877600,438
6/22/2015,110.699997,111.029999,110.449997,110.699997,103.791321,19120900,439
6/23/2015,110.82,110.889999,110.330002,110.790001,103.875702,18127900,440
6/24/2015,110.660004,111.129997,110.190002,110.220001,103.341278,15815900,441
6/25/2015,110.650002,110.760002,109.82,110,103.135017,18326700,442
6/26/2015,109.980003,110.230003,108.860001,109.269997,102.450562,32311700,443
6/29/2015,108.059998,108.660004,106.639999,106.690002,100.03157,50874900,444
6/30/2015,107.489998,107.720001,106.739998,107.07,100.387886,34809900,445
7/1/2015,108.129997,108.349998,107.419998,107.919998,101.184822,21293000,446
7/2/2015,108.230003,108.32,107.620003,107.949997,101.212944,20499400,447
7/6/2015,107.269997,108.32,107.040001,107.699997,100.978546,24311000,448
7/7/2015,107.82,108.07,105.830002,107.970001,101.231697,44230800,449
7/8/2015,107.199997,107.330002,105.889999,106.089996,99.469017,39691500,450
7/9/2015,107.5,107.599998,106.019997,106.029999,99.412781,28381000,451
7/10/2015,107.440002,108.050003,107.050003,107.650002,100.931656,26415800,452
7/13/2015,108.580002,109.629997,108.57,109.540001,102.703728,25780700,453
7/14/2015,109.690002,110.559998,109.629997,110.260002,103.378792,21977200,454
7/15/2015,110.470001,110.809998,110.07,110.379997,103.491287,28631500,455
7/16/2015,111.290001,111.959999,111.07,111.940002,104.953934,29838900,456
7/17/2015,112.839996,113.589996,112.650002,113.589996,106.500954,35926800,457
7/20/2015,113.830002,114.389999,113.480003,113.980003,106.866623,26539000,458
7/21/2015,114.019997,114.199997,113.580002,113.910004,106.800987,35468900,459
7/22/2015,112.169998,113.169998,112.169998,112.620003,105.591484,35575000,460
7/23/2015,112.730003,113.099998,111.910004,112.199997,105.197731,25698300,461
7/24/2015,112.800003,113,110.93,111.099998,104.166351,30844700,462
7/27/2015,110.470001,110.949997,109.940002,110.18,103.303772,35994800,463
7/28/2015,110.669998,111.349998,109.790001,111.129997,104.194496,33553500,464
7/29/2015,111.370003,111.790001,110.940002,111.550003,104.588272,26714100,465
7/30/2015,111.290001,112.269997,110.620003,112.080002,105.085197,25438100,466
7/31/2015,112.43,112.489998,111.720001,111.949997,104.963287,22081700,467
8/3/2015,111.970001,112.279999,110.860001,111.599998,104.635147,25001800,468
8/4/2015,111.550003,111.75,110.93,111.389999,104.438248,22132300,469
8/5/2015,112.010002,113,111.879997,112.25,105.244606,28989900,470
8/6/2015,112.349998,112.5,109.949997,110.449997,103.556938,42125400,471
8/7/2015,110.18,110.57,109.400002,110.309998,103.425667,30006800,472
8/10/2015,111.010002,111.809998,111,111.57,104.607033,21500800,473
8/11/2015,110.980003,111.410004,109.529999,110.139999,103.266266,36123300,474
8/12/2015,109.379997,110.739998,108.220001,110.519997,103.622559,41889000,475
8/13/2015,110.629997,111.160004,110.099998,110.339996,103.453804,22510500,476
8/14/2015,110.080002,110.669998,109.860001,110.510002,103.613197,17924900,477
8/17/2015,110.239998,111.459999,109.959999,111.43,104.475761,21224900,478
8/18/2015,111.279999,111.370003,110.709999,110.860001,103.941345,13984400,479
8/19/2015,110.519997,111.110001,109.489998,110.129997,103.256912,42511400,480
8/20/2015,109.110001,109.459999,107.07,107.080002,100.397255,57747300,481
8/21/2015,105.57,106.470001,102.400002,102.400002,96.009315,97763400,482
8/24/2015,94.230003,102.529999,84.739998,98.459999,92.315208,150829900,483
8/25/2015,102.07,102.739998,98.010002,98.089996,91.968315,75088300,484
8/26/2015,100.959999,103.230003,98.93,103.029999,96.600006,104103800,485
8/27/2015,104.519997,105.709999,103.279999,105.639999,99.047112,69377700,486
8/28/2015,105.080002,106,104.849998,105.620003,99.028366,49919600,487
8/31/2015,105.029999,105.610001,104.050003,104.309998,97.80011,39549400,488
9/1/2015,101.709999,103.290001,100.629997,101.050003,94.743591,73155500,489
9/2/2015,102.879997,103.919998,101.699997,103.900002,97.415726,43963600,490
9/3/2015,104.309998,105.019997,103.099998,103.389999,96.937523,45131800,491
9/4/2015,101.970001,102.849998,101.589996,102.160004,95.784302,49379600,492
9/8/2015,104.120003,105.169998,103.690002,105.040001,98.484558,37343500,493
9/9/2015,106.279999,106.309998,103.589996,103.860001,97.37822,47146700,494
9/10/2015,103.739998,105.68,103.620003,104.989998,98.437691,47686700,495
9/11/2015,104.510002,105.57,104.209999,105.57,98.981476,29106100,496
9/14/2015,105.959999,105.980003,104.849998,105.25,98.68145,19718800,497
9/15/2015,105.5,106.82,105.110001,106.489998,99.844048,30020200,498
9/16/2015,106.510002,107.190002,106.139999,107.089996,100.406639,31329100,499
9/17/2015,106.980003,108.730003,106.639999,107.129997,100.44413,56139800,500
9/18/2015,105.230003,106.599998,105.169998,105.349998,99.015541,48384000,501
9/21/2015,105.93,106.550003,104.730003,105.68,99.325684,35772600,502
9/22/2015,104.059998,104.419998,103.129997,104.099998,97.840698,47359700,503
9/23/2015,104.379997,104.660004,103.639999,104.18,97.915863,21775100,504
9/24/2015,103.169998,104.190002,102.269997,103.800003,97.558716,38284300,505
9/25/2015,104.910004,105.010002,102.279999,102.919998,96.731628,44700000,506
9/28/2015,102.480003,102.550003,99.690002,99.989998,93.977798,44077500,507
9/29/2015,100.239998,101.260002,98.75,99.470001,93.489067,49315500,508
9/30/2015,100.889999,101.870003,100.5,101.760002,95.641388,41411400,509
10/1/2015,101.940002,102.230003,100.589996,102.220001,96.073715,39339100,510
10/2/2015,100.800003,104.010002,100.480003,104.010002,97.756111,59370900,511
10/5/2015,104.779999,105.779999,104.550003,105.5,99.156509,32853500,512
10/6/2015,105.25,105.599998,104.18,105,98.686554,33051500,513
10/7/2015,105.660004,105.860001,104.290001,105.629997,99.278656,37389300,514
10/8/2015,105.230003,106.230003,104.209999,106.050003,99.673447,50188900,515
10/9/2015,106.099998,106.730003,105.809998,106.529999,100.124573,23916200,516
10/12/2015,106.730003,106.989998,106.349998,106.790001,100.368942,16162000,517
10/13/2015,106.18,107.260002,106,106.099998,99.720451,26999600,518
10/14/2015,106.099998,106.629997,105.489998,105.93,99.560654,30902600,519
10/15/2015,106.32,107.68,106.18,107.669998,101.19603,38393800,520
10/16/2015,107.900002,108.18,107.379997,108.120003,101.618988,27091100,521
10/19/2015,107.980003,108.809998,107.739998,108.739998,102.201691,23776300,522
10/20/2015,108.550003,108.779999,107.809998,108.18,101.675369,23404700,523
10/21/2015,108.730003,108.839996,107.480003,107.519997,101.055038,30195200,524
10/22/2015,108.480003,109.800003,108.169998,109.709999,103.113358,42778700,525
10/23/2015,112.660004,113.239998,112.07,112.779999,105.998772,53170900,526
10/26/2015,112.699997,113.07,112.269997,112.849998,106.064583,25918000,527
10/27/2015,112.550003,113.239998,112.519997,113.080002,106.280731,31390500,528
10/28/2015,113.25,114.019997,112.339996,114.019997,107.164207,42221900,529
10/29/2015,113.5,114.029999,113.379997,113.839996,106.995041,24913300,530
10/30/2015,113.889999,114.080002,113.300003,113.330002,106.515694,27199200,531
11/2/2015,113.629997,114.75,113.389999,114.610001,107.718765,22176900,532
11/3/2015,114.379997,115.419998,114.209999,115.010002,108.094696,20418400,533
11/4/2015,115.389999,115.470001,114.540001,115.019997,108.104073,28633000,534
11/5/2015,115.120003,115.400002,114.110001,114.709999,107.812744,25004100,535
11/6/2015,114.489998,114.919998,113.760002,114.790001,107.887917,29924900,536
11/9/2015,114.360001,114.510002,112.870003,113.57,106.741272,33479800,537
11/10/2015,112.970001,113.389999,112.629997,113.279999,106.468719,35452100,538
11/11/2015,113.589996,114.139999,112.949997,113.139999,106.337112,22748800,539
11/12/2015,112.68,113.230003,111.959999,112.040001,105.303253,31196900,540
11/13/2015,111.57,111.690002,109.779999,109.839996,103.235565,52836000,541
11/16/2015,109.730003,111.440002,109.480003,111.419998,104.720543,33980600,542
11/17/2015,111.610001,112.290001,111.209999,111.489998,104.786369,30579500,543
11/18/2015,111.940002,113.739998,111.830002,113.629997,106.797653,32966500,544
11/19/2015,113.690002,114.230003,113.489998,113.709999,106.872849,26188100,545
11/20/2015,114.25,114.57,114.139999,114.480003,107.596558,22727600,546
11/23/2015,114.519997,114.940002,113.660004,114.150002,107.286392,20696200,547
11/24/2015,113.410004,114.32,112.839996,114.050003,107.192406,26374400,548
11/25/2015,114.220001,114.360001,113.910004,114.150002,107.286392,14159900,549
11/27/2015,114.400002,114.540001,113.919998,114.309998,107.436775,8828000,550
11/30/2015,114.650002,114.650002,113.650002,114.019997,107.164207,25041600,551
